mol,rseq,mseq,S,rmsd_refine,E_conf,E_place,E_score1,E_refine,E_score2,E_orig,Rec_index
Clc1c(Cl)cccc1-c1[nH]nc2nc(N3CCC(N)(C)CC3)cnc12,1,366,-5.7479048,2.1897361,-2.7525847,-60.854122,-9.5813284,-27.010004,-5.7479048,0,1
Clc1cc2C(C(=O)Nc3c4c(cnc3)cccc4)(C)CCOc2cc1,1,879,-5.7475777,1.780795,23.23148,-62.951462,-9.9545336,-28.001699,-5.7475777,1.0377002,1
ON=C1C(CCCO)(C)C2C(C3C(C)(C(C(CCCC(C)C)C)CC3)CC2)CC1,1,61,-5.7470341,2.0779371,63.666431,-55.257656,-9.1716948,-24.208685,-5.7470341,3.7924802,1
Clc1cc2C(C(=O)Nc3c4c(cnc3)cccc4)(C)CCOc2cc1,1,879,-5.7465792,1.1627839,24.769665,-50.925106,-8.5763044,-30.221806,-5.7465792,0,1
FC(F)c1c(OCC(N)(CC(C)C)C)ccc(-c2cc(C(F)F)ncc2)n1,1,105,-5.7427917,1.361295,67.949402,-81.20137,-9.1082773,-24.343246,-5.7427917,0.13913357,1
O=C(N)C=CC1=C(c2c(-c3nc(C)ccc3)nn3c2CCC3)C=Cc2n1ncn2,1,375,-5.7426157,1.4946212,52.362366,-65.218872,-8.6817913,-24.492561,-5.7426157,0,1
Fc1cc2C(C)NC3=Nc4n(ncc4C(=O)NCC(C)Oc2cc1)C=C3,1,592,-5.7423043,2.7087796,-36.606892,-64.984787,-8.8559608,-28.362612,-5.7423043,3.5547366,1
Clc1cc(CC(=O)Nc2n3c(nn2)C=CC=C3)ccc1,1,878,-5.7411623,1.0980871,2.987062,-58.855083,-9.2466335,-27.637842,-5.7411623,0,1
Clc1c(CC(=O)N2C(C)c3c(c(-c4cn(C)nc4)ccc3)CC2CO)c(Cl)ccc1,1,754,-5.7407827,1.1818813,-3.6854057,-64.440353,-8.4675388,-29.777863,-5.7407827,0,1
S(CC(=O)c1ccccc1)c1[nH]c2C(=O)NC(N)=Nc2n1,1,563,-5.7376795,1.5978783,-192.74744,-58.805447,-8.841465,-24.492567,-5.7376795,0.17595665,1
Fc1c2c(sc(C3=NN=C(C)Cc4c3cc3OC(=O)Nc3c4)c2)ccc1,1,611,-5.7372317,0.77957082,55.653893,-56.349499,-9.3715582,-27.209702,-5.7372317,0,1
O=C(N)C=CC1=C(c2c(-c3nc(C)ccc3)nn3c2CCC3)C=Cc2n1ncn2,1,375,-5.7370758,3.6074827,45.017071,-52.229927,-8.6645832,-28.639154,-5.7370758,0,1
O=C(OC(C(O)C(O)COC(=O)C)CC=O)C,1,869,-5.7361574,1.9081461,-48.348515,-49.499756,-8.6567488,-26.627939,-5.7361574,2.4077497,1
FC(F)C1N2C3=Nc4n(ncc4C(=O)NC(C)(C)COc4c(cc(F)cc4)C2)C=C3OC1,1,853,-5.7345357,1.3312298,30.183029,-43.032028,-9.9221926,-26.613562,-5.7345357,0.039520264,1
Clc1ccc(C(O)C2C(O)C(O)C(n3c4ncnc(N)c4cc3)O2)cc1,1,223,-5.7332301,1.3279434,71.001312,-73.217171,-9.7050142,-26.523819,-5.7332301,0,1
Clc1ncc(OCC2NC3C(C2)C3)cc1,1,745,-5.7325788,1.2533422,141.657,-53.33498,-7.8276167,-25.92667,-5.7325788,3.0927734,1
O=C(OC(CC)C1OC(N2C(=O)Sc3c2nc(N)nc3)C(O)C1)C,1,227,-5.7301207,1.2621377,-177.04982,-73.232323,-8.447566,-28.489033,-5.7301207,2.1289759,1
O=C(OCCOCn1c2N=C(N)NC(=O)c2nc1)C(N)C(C)C,1,488,-5.72895,1.6704088,-57.971237,-77.912674,-8.6199408,-28.549002,-5.72895,3.3698628,1
O=C(N)C=CC1=C(c2c(-c3nc(C)ccc3)nn3c2CCC3)C=Cc2n1ncn2,1,375,-5.7282968,2.6182539,45.656265,-56.241486,-8.7249966,-29.558596,-5.7282968,0,1
Cn1c(-c2c3c(c(-c4[nH]ncc4)ncc3)nc(N3C(C)COCC3)c2)ccn1,1,132,-5.7268519,4.7431431,53.22728,-71.232079,-8.6591635,-31.607481,-5.7268519,2.1556792,1
[N+](C)(C)c1cc2Sc3c(Nc2cc1)ccc([N+](C)C)c3,1,214,-5.7260809,1.0900489,-24.092669,-69.611626,-9.3895311,-32.460823,-5.7260809,0,1
Clc1c(C(F)(F)F)cc(S(=O)(=O)c2ccc(N3C(=S)NN=C3)cc2)cc1,1,705,-5.7256041,3.1514673,96.51741,-68.865891,-9.8406887,-29.462328,-5.7256041,3.0209594e-005,1
O=C(OCCOC)NCCCCC(N)C(=O)O,1,198,-5.7246375,1.3635004,-19.470743,-64.894051,-9.0521317,-27.006378,-5.7246375,0,1
O=C(OC(C(O)C(O)COC(=O)C)CC=O)C,1,869,-5.7243776,1.3411213,-49.532883,-47.738304,-7.7822528,-27.657742,-5.7243776,1.8164585,1
Fc1cnc2OC(C)CNC(=O)Nc3c4n(nc3)C=CC(=N4)N3C(c2c1)CC(F)C3,1,859,-5.7241945,1.5317936,-30.426275,-65.487297,-10.102521,-26.056612,-5.7241945,0,1
O=C(OC(CC)C1OC(N2C(=O)Sc3c2nc(N)nc3)C(O)C1)C,1,227,-5.7229972,1.8245422,-180.69356,-63.93438,-8.9077168,-26.881798,-5.7229972,2.1094615,1
Clc1c(Cl)ccc2n(CCCC3C(O)CCCN3)cnc12,1,722,-5.7228684,1.6713734,60.480423,-78.095985,-8.9263687,-25.97271,-5.7228684,2.1118906,1
Fc1cc2c(nc(N)c(OC(C)C3=C(n4nccc4)C=CC(=O)N3)c2)cc1,1,768,-5.7217884,2.09007,6.5807157,-77.800011,-8.7195845,-27.912504,-5.7217884,3.5227406,1
Fc1nccc(-c2nc3[nH]c4c(c3cc2)cncc4)c1,1,734,-5.7208238,1.0834482,33.346771,-71.1017,-8.8329353,-24.939074,-5.7208238,0,1
Fc1c(C#N)ccc(-c2c3ncccc3n3c2C(=O)N(C2CC2)CC3)c1,1,794,-5.7188296,1.4471496,148.93408,-64.665024,-9.3420792,-25.713451,-5.7188296,0,1
O=C(O)C(C)c1c(C=O)c(C=O)c2c(C=O)c(OC)c(C=O)c(C=O)c2c1C=O,1,320,-5.7177944,1.5224234,1.8263022,-50.746212,-7.5919218,-27.058519,-5.7177944,2.8660805,1
O=C(OC(C(O)C(O)COC(=O)C)CC=O)C,1,869,-5.7161474,1.228938,-47.386539,-59.19735,-8.1110458,-28.204918,-5.7161474,3.8935204,1
Clc1c(SC)c2N(CC(=O)O)c3c(C(=O)c2cc1)ccc(C(C)(C)C)c3,1,676,-5.7149611,2.0880704,37.795563,-55.740211,-8.635581,-28.249331,-5.7149611,3.3843591,1
O=C(OC(C)(C)C)NC1C(N)COCC1,1,41,-5.714251,1.2710133,-71.357887,-51.233212,-7.6170163,-26.401218,-5.714251,3.7639301,1
Clc1c(Cl)ccc2n(CCCC3C(O)CCCN3)cnc12,1,722,-5.7115445,2.4296119,63.835205,-56.969688,-9.3382387,-27.459599,-5.7115445,1.1931074,1
Fc1c(F)cc(C2CN(Cc3c(C)cncc3)C(=O)C2)cc1F,1,713,-5.711401,1.3214949,9.43536,-69.606064,-8.523469,-27.07622,-5.711401,0.92785865,1
[N+](C)(C)c1cc2Sc3c(Nc2cc1)ccc([N+](C)C)c3,1,214,-5.7080421,1.3807266,-23.070034,-66.451271,-9.4088917,-32.097137,-5.7080421,0,1
P(=O)(O)(C(NC(=O)C)CCC(=O)O)CC(C(=O)O)CCC(=O)O,1,796,-5.7071743,1.2686197,-148.44373,-73.7873,-8.838151,-28.390278,-5.7071743,0,1
C(C)n1c2c(c3c1cccc3)cc(-n1c(-c3ccccc3)cnn1)cc2,1,329,-5.7067256,1.1742582,74.271309,-54.213127,-8.7348719,-26.913658,-5.7067256,0.30295211,1
O=C(Nc1ncc2c(c1)cc(-c1cn(C)nc1)cc2)c1cc(N2CCN(C)CC2)ncc1,1,361,-5.7066698,1.8710989,-30.354177,-98.178955,-10.750483,-22.155052,-5.7066698,2.3724747,1
Cn1c(-c2c3c(c(-c4[nH]ncc4)ncc3)nc(N3C(C)COCC3)c2)ccn1,1,132,-5.7056003,0.89451802,49.143555,-91.065445,-8.7154427,-26.906713,-5.7056003,0.8463133,1
Clc1cc2C(=O)N(CC=3NC(C(C)C)SC=3)C=Nc2cc1,1,809,-5.7052579,1.0953873,-31.417242,-84.487991,-8.3285522,-29.024754,-5.7052579,3.9091742,1
O(C)c1ccc(CN2C(=O)C3(C2)CC(=O)NCC3)cc1,1,395,-5.7039299,1.5790986,-40.731659,-67.157425,-8.4853725,-28.217579,-5.7039299,2.8081987,1
Fc1cnc2OC(C)CNC(=O)c3c4n(nc3)C=C3OC5C(N(C3=N4)Cc2c1)CCC5,1,775,-5.7033987,1.67612,52.640068,-64.304619,-9.0267344,-30.436682,-5.7033987,0.75897872,1
O=C1NC(C2N3CCC(C2)CC3)=Nc2c1sc(-c1c(C)[nH]nc1)c2,1,567,-5.700274,1.7095706,19.588276,-80.50956,-9.2721071,-29.086828,-5.700274,2.0187666,1
Clc1nc(-c2nc(NC(C(F)(F)F)C)nc(NC(C(F)(F)F)C)n2)ccc1,1,56,-5.6969185,1.8099297,-89.527863,-62.294857,-9.1657772,-28.591583,-5.6969185,0,1
Cn1c(-c2c3c(c(-c4[nH]ncc4)ncc3)nc(N3C(C)COCC3)c2)ccn1,1,132,-5.6961312,2.7579012,48.180397,-59.682316,-8.643774,-27.55205,-5.6961312,2.2334285,1
O=C(OCCOC)NCCCCC(N)C(=O)O,1,198,-5.695045,1.249068,-18.837748,-65.713081,-8.8215237,-27.645618,-5.695045,1.2288673,1
Clc1c(SC)cc(NC(=O)c2ncccc2)cc1,1,898,-5.6948729,1.5046663,37.552174,-51.944519,-7.9984293,-28.723835,-5.6948729,3.7892714,1
POC1C(O)C(O)C(OC2C(O)C(O)C(P)C(C(=O)O)O2)C(C(=O)O)O1,1,346,-5.6944742,1.7776095,100.24285,-65.341682,-9.5608301,-26.712261,-5.6944742,2.8996611,1
Clc1ccc(C(O)C2C(O)C(O)C(n3c4ncnc(N)c4cc3)O2)cc1,1,223,-5.6943197,0.98563099,65.275421,-88.99617,-10.023142,-25.593319,-5.6943197,0,1
O=C(N)c1c(N)n(-c2c(C)c(O)ccc2C)c2nc(C)c(C)cc12,1,875,-5.6914101,1.9994138,13.58681,-57.002327,-8.9579678,-27.214952,-5.6914101,3.4182613,1
Fc1c(C#N)c2c(OC(C)CNC(=O)c3c(N)nn4c3N=C(N(CC)C2)C=C4)cc1,1,635,-5.6902575,1.9035327,-83.43586,-73.989746,-9.9479475,-27.79096,-5.6902575,0,1
Brc1c(NC(=O)C=Cc2cc(O)c(O)cc2)ccc(F)c1,1,690,-5.6892295,2.1526599,-41.406845,-76.310066,-10.940401,-27.889364,-5.6892295,0,1
Fc1c(F)cc(C2CN(Cc3c(C)cncc3)C(=O)C2)cc1F,1,713,-5.68609,1.2443804,2.8876765,-58.092392,-8.8954554,-24.536621,-5.68609,1.9290766,1
Fc1cnc2c(NC(CO)(CCCC)C)nc(N)nc2c1,1,229,-5.6855898,2.0332835,-90.966209,-59.534489,-8.3073959,-22.891846,-5.6855898,1.6490591,1
O=C(OC)COc1cc(COC(=O)c2c[nH]nc2)ccc1,1,686,-5.6854258,2.7814875,46.425213,-56.361008,-7.8313842,-25.291573,-5.6854258,2.3121765,1
O=C(OCC1C(O)C(O)C(N2C(=O)N=C(NO)C=C2)O1)C(C)C,1,741,-5.6850319,1.4492971,-9.186656,-75.480896,-9.2449703,-29.123995,-5.6850319,3.1342192,1
Fc1c(F)ccc2C(N3N4C(C(=O)N5C3COCC5)=C(O)C(=O)C=C4)c3c(SCc12)cccc3,1,251,-5.6849775,1.2510588,91.783279,-65.401108,-9.7870502,-25.972046,-5.6849775,0.84263903,1
Fc1cnc2OC(C)CNC(=O)Nc3c4n(nc3)C=CC(=N4)N3C(c2c1)CC(F)C3,1,859,-5.6849275,1.1704121,-37.095871,-72.589333,-9.6577358,-26.784271,-5.6849275,0,1
Brc1cc(NCC2C(O)CCC=C2)c2c([nH]nc2)c1,1,851,-5.6846371,1.7168566,41.608101,-53.42923,-8.6647024,-26.43063,-5.6846371,0,1
Clc1cc2C(c3[nH]ccc3)=NCC(=NC)Nc2cc1,1,530,-5.684268,2.3331115,57.312042,-62.830597,-8.7419329,-27.12604,-5.684268,0,1
Clc1cc2C(=O)N(CC=3NC(C(C)C)SC=3)C=Nc2cc1,1,809,-5.682755,1.9111661,-32.393204,-68.539948,-8.6428509,-28.560141,-5.682755,0.076049805,1
Fc1cc(C#Cc2sc(C(=O)NC3CNCCC3)c(NC(=O)N)c2)ccc1,1,338,-5.6813464,1.7880565,-89.909012,-49.434242,-8.0990381,-27.141209,-5.6813464,0,1
Fc1c2c3c(OCC3COC3=C(n4c(C(c5c(C)nccc5)=C3)nnc4)NC2)cc1,1,816,-5.6801891,1.6052822,60.388214,-84.7491,-9.7194824,-28.542181,-5.6801891,3.5374675,1
O=C1NC(N)=Nc2n(CCC(CO)CO)cnc12,1,490,-5.6780553,2.685638,-122.38629,-64.589249,-9.3766108,-24.165371,-5.6780553,2.4625769,1
Clc1c2C(O)(CC(=O)c3ccc(C4CC4)cc3)C(=O)Nc2c(Cl)cc1,1,160,-5.676106,1.5147758,155.98969,-77.556137,-9.0848436,-29.365404,-5.676106,2.8276205,1
S(=O)(=O)(C)c1c2C(O)C(F)C(F)c2c(Oc2cc(F)cc(C#N)c2)cc1,1,64,-5.6748333,1.1675336,81.015442,-73.666374,-8.8050098,-28.216921,-5.6748333,2.6706941,1
Clc1c2C(O)(CC(=O)c3ccc(C4CC4)cc3)C(=O)Nc2c(Cl)cc1,1,160,-5.6744022,1.9926064,155.84998,-81.655952,-9.2173586,-26.937653,-5.6744022,2.0014589,1
Brc1cc(NCC2C(O)CCC=C2)c2c([nH]nc2)c1,1,851,-5.6734042,0.85706079,40.531971,-63.151211,-8.8037443,-26.889805,-5.6734042,0,1
O(C)c1ccc(CN2C(=O)C3(C2)CC(=O)NCC3)cc1,1,395,-5.673027,1.3813344,-43.056759,-73.462471,-8.5523825,-24.780203,-5.673027,2.0097151,1
P(=O)(O)(C(NC(=O)C)CCC(=O)O)CC(C(=O)O)CCC(=O)O,1,796,-5.6714282,1.7983689,-147.49403,-77.551666,-9.0324993,-27.308298,-5.6714282,0,1
Fc1c(F)cc(C2CN(Cc3c(C)cncc3)C(=O)C2)cc1F,1,713,-5.6712627,1.4734989,5.4009018,-68.577591,-9.1485949,-26.350477,-5.6712627,0,1
Fc1c(c(F)cc(C=CC(=O)O)c1)C1N(C23CC(C2)C3)C(C)Cc2c3c([nH]c12)cccc3,1,359,-5.6694946,2.3602817,44.140991,-67.451286,-8.9348097,-28.254482,-5.6694946,0,1
Fc1c(F)cc(C2CN(Cc3c(C)cncc3)C(=O)C2)cc1F,1,713,-5.6690426,0.99260604,3.4745922,-66.871498,-8.6353264,-27.417892,-5.6690426,1.1766351,1
Brc1cc(NCC2C(O)CCC=C2)c2c([nH]nc2)c1,1,851,-5.6644726,2.0123544,40.694183,-85.25116,-8.9653549,-26.270617,-5.6644726,0,1
FC(F)c1c(OCC(N)(CC(C)C)C)ccc(-c2cc(C(F)F)ncc2)n1,1,105,-5.6637082,1.6745238,62.920929,-74.837173,-9.1532764,-23.626423,-5.6637082,0.55933881,1
Clc1c(N=C2SC(=Cc3cc4nccnc4cc3)C(=O)N2)c(Cl)ccc1,1,527,-5.6633325,2.9739275,24.72744,-63.761379,-10.049687,-25.820005,-5.6633325,0,1
O=C1C(c2nnc(C)c(C3C(C(C)C)C3)c2)=CNC(=O)N1,1,789,-5.6631866,2.1045001,11.089904,-55.893074,-9.1678886,-28.501774,-5.6631866,3.0965636,1
P(=O)(O)(O)CCC(NCc1c2N=CNC(=O)c2[nH]c1)CO,1,600,-5.6626601,1.7418511,-166.94347,-60.319977,-9.0958796,-27.727623,-5.6626601,2.0620618,1
Fc1c(F)ccc2C(N3N4C(C(=O)N5C3COCC5)=C(O)C(=O)C=C4)c3c(SCc12)cccc3,1,251,-5.6625695,3.3321474,86.662636,-77.617188,-9.1036463,-25.801342,-5.6625695,0.76588345,1
Clc1c(C(NC(=O)c2c(Cl)cccc2Cl)C)ncc(C(F)(F)F)c1,1,130,-5.6590247,1.196731,-11.173882,-65.873917,-7.9991245,-25.273891,-5.6590247,0,1
Clc1cc2C(C(=O)Nc3c4c(cnc3)cccc4)(C)CCOc2cc1,1,879,-5.6589947,1.4488224,22.8948,-57.692574,-8.615674,-24.850067,-5.6589947,4.5942041e-005,1
O=C1NC(C2N3CCC(C2)CC3)=Nc2c1sc(-c1c(C)[nH]nc1)c2,1,567,-5.6558118,1.5953244,19.553188,-78.295006,-9.181076,-24.247093,-5.6558118,0.00020125457,1
[N+](C)(C)c1cc2Sc3c(Nc2cc1)ccc([N+](C)C)c3,1,214,-5.655674,1.1325603,-21.168995,-56.07695,-9.2057447,-29.76495,-5.655674,0,1
S(=O)(=O)(C)c1c2C(O)C(F)C(F)c2c(Oc2cc(F)cc(C#N)c2)cc1,1,64,-5.6551576,1.128093,82.745155,-61.552509,-9.0106335,-29.97529,-5.6551576,1.4832444,1
Brc1c(O)c(O)ccc1C=CC(=S)NCc1cc(O)c(O)c(O)c1,1,606,-5.6543589,1.5996122,-23.123257,-82.953606,-10.835916,-23.068739,-5.6543589,3.2367096,1
O=C(NC)c1cc2[nH]c(O)c(C(=Nc3cc(CN(C)C)ccc3)c3ccccc3)c2cc1,1,603,-5.6542625,3.2487552,82.57122,-92.609444,-10.53511,-25.007807,-5.6542625,0,1
O=C(OC(C)(C)C)NC1C(N)COCC1,1,41,-5.6537161,1.2431095,-79.995743,-68.883598,-7.9333653,-23.693865,-5.6537161,3.0150144,1
Clc1ccc(C(O)C2C(O)C(O)C(n3c4ncnc(N)c4cc3)O2)cc1,1,223,-5.6530476,1.8635654,70.047295,-80.459785,-9.6016798,-28.678005,-5.6530476,0,1
Clc1cc(OC)c(O)c(C=NC23C(=CC)C(C=C(C)C2)CC=2NC(=O)C=CC3=2)c1,1,565,-5.6514807,1.5519953,-10.650471,-64.783981,-8.4519453,-28.231115,-5.6514807,0,1
Fc1cc(F)cc(C2CN(Cc3c(C)cncc3)C(=O)C2)c1,1,838,-5.6496644,2.9910929,-20.829672,-54.172024,-8.329319,-27.693256,-5.6496644,0.037816476,1
Clc1c(N=C2SC(=Cc3cc4nccnc4cc3)C(=O)N2)c(Cl)ccc1,1,527,-5.6480694,1.1933053,23.665083,-79.789734,-10.045518,-22.03861,-5.6480694,0.63867188,1
Clc1nc(-c2nc(NC(C(F)(F)F)C)nc(NC(C(F)(F)F)C)n2)ccc1,1,56,-5.6453066,1.8326199,-86.015862,-71.288277,-9.3025446,-24.717463,-5.6453066,3.2108996,1
Clc1c2C(O)(CC(=O)c3ccc(C4CC4)cc3)C(=O)Nc2c(Cl)cc1,1,160,-5.6451774,0.93018341,155.53313,-78.068039,-9.0663033,-19.443861,-5.6451774,2.8276205,1
Fc1cc(F)cc(C2CN(Cc3c(C)cncc3)C(=O)C2)c1,1,838,-5.644639,1.317988,-20.974684,-60.78828,-8.3871145,-24.266727,-5.644639,0.79025787,1
O=C(OC(C[N+](C)(C)C)CC(=O)[O-])CC(O)CC,1,727,-5.6434698,3.2863932,-104.91138,-47.941891,-8.3086605,-24.171835,-5.6434698,0.9147805,1
O=C1C(c2nnc(C)c(C3C(C(C)C)C3)c2)=CNC(=O)N1,1,789,-5.6433663,1.2440711,8.3924608,-63.439957,-8.8751612,-23.456469,-5.6433663,1.4051353,1
ClCCN(CCCl)c1cc(CC(N)CC(=O)O)c(C)cc1,1,90,-5.6431303,1.3569596,-58.111427,-49.793201,-8.5564394,-22.624113,-5.6431303,1.7107127,1
S(CCN1C(=O)CCC1)c1ncnc2nc[nH]c12,1,812,-5.6417637,2.6469014,-66.683533,-52.320015,-8.9012308,-21.983234,-5.6417637,3.7826681,1
S(CCN1C(=O)CCC1)c1ncnc2nc[nH]c12,1,812,-5.6408477,1.7115374,-66.846504,-70.432922,-8.2177591,-24.196455,-5.6408477,0.64697266,1
Fc1cc2[nH]c3C4(C)N(CC5=NNC(=O)c(c2c35)c1)CCC4,1,584,-5.638413,0.99611205,88.525032,-55.981247,-8.576745,-22.408859,-5.638413,0.82539535,1
C(C)n1c2c(c3c1cccc3)cc(-n1c(-c3ccccc3)cnn1)cc2,1,329,-5.6381669,1.221385,74.451164,-81.532593,-9.3799982,-27.481277,-5.6381669,0,1
Fc1sc(C(=O)c2c(N)nc(NCC=C)s2)cc1,1,431,-5.6379914,1.5396243,-38.96981,-68.31797,-8.7413616,-25.102032,-5.6379914,1.0335684,1
FC(ON1C(=O)N2C(C(=O)N)C=C(C)C1C2)C(=O)OC(C)C,1,751,-5.6376786,2.0308611,86.529366,-68.796051,-7.7811489,-25.958519,-5.6376786,1.7551988,1
O=C(OCCOC)NCCCCC(N)C(=O)O,1,198,-5.6376114,2.0693135,-21.993376,-58.620983,-8.4167614,-29.905174,-5.6376114,0.939511,1
FC(F)(F)c1[nH]nc(C=2N=C(Cc3c(F)cccc3)c3n(ccn3)C=2)n1,1,398,-5.6372204,1.5880417,95.527885,-74.350929,-9.1200571,-28.342611,-5.6372204,2.515625,1
C(C)n1c2c(c3c1cccc3)cc(-n1c(-c3ccccc3)cnn1)cc2,1,329,-5.6371484,1.5152423,80.03022,-59.065243,-9.6524649,-22.507845,-5.6371484,0.30268881,1
ClCCN(CCCl)c1cc(CC(N)CC(=O)O)c(C)cc1,1,90,-5.6356158,1.2964199,-61.007248,-56.440182,-9.8967724,-25.439016,-5.6356158,0.0066111116,1
Clc1cc(OC)c(O)c(C=NC23C(=CC)C(C=C(C)C2)CC=2NC(=O)C=CC3=2)c1,1,565,-5.6344814,1.6840568,-5.2342615,-66.625168,-8.3472624,-26.281229,-5.6344814,1.5898438,1
O(C)c1cc2c(C=NNC(=NCCCCC)N)c[nH]c2cc1,1,509,-5.6333733,1.8783736,-33.828056,-66.34539,-8.3800182,-27.171839,-5.6333733,0.23084219,1
Brc1c(NC(=O)C=Cc2cc(O)c(O)cc2)ccc(F)c1,1,690,-5.6326504,1.3165843,-38.519489,-87.227318,-9.7456837,-27.474464,-5.6326504,2.0486419,1
O=C(C=C)N1CC(c2c3c(c(C(=O)N)cc2)[nH]cc3)CCC1,1,54,-5.6308899,2.1351604,17.034119,-65.355171,-8.8590775,-27.904579,-5.6308899,1.6220703,1
Brc1c(O)c(O)ccc1C=CC(=S)NCc1cc(O)c(O)c(O)c1,1,606,-5.6306782,2.590483,-19.892387,-70.464737,-10.3954,-26.325741,-5.6306782,3.2367096,1
O=C(C(N)C)N1CC(N)(C(=O)O)C(CCCB(O)O)C1,1,351,-5.6284637,1.4213213,14.280996,-77.702034,-9.1094933,-22.133343,-5.6284637,0.19067383,1
P(=O)(OCC1C(O)C(O)C(n2c3N=CNC(=O)c3nc2)O1)(O)O,1,474,-5.6277289,1.660269,-70.994934,-64.313904,-9.0691757,-29.578907,-5.6277289,3.7073734,1
Clc1c(Cl)ccc2n(CCCC3C(O)CCCN3)cnc12,1,722,-5.6255722,1.101364,62.625824,-71.917427,-8.9247379,-25.863821,-5.6255722,2.1316738,1
O=C(OC)COc1cc(COC(=O)c2c[nH]nc2)ccc1,1,686,-5.6253114,1.1722199,46.740028,-64.315399,-7.9777689,-22.856625,-5.6253114,0,1
O=C1NC=Nc2c(CN3CC(O)C(CO)C3)c[nH]c12,1,547,-5.6212277,1.5002155,-33.996304,-62.441536,-8.4897871,-22.908127,-5.6212277,2.5845759,1
Fc1c(F)cc(C2CN(Cc3c(F)cncc3)C(=O)C2)cc1F,1,867,-5.6208429,2.407156,17.406664,-74.099525,-8.7340326,-25.567438,-5.6208429,1.8003861,1
O=C(C=C)N1CC(c2c3c(c(C(=O)N)cc2)[nH]cc3)CCC1,1,54,-5.6187859,1.6059449,15.554319,-63.713512,-8.4997149,-25.884502,-5.6187859,3.860626,1
Fc1cc(F)cc(C2CN(Cc3c(C)cncc3)C(=O)C2)c1,1,838,-5.6161494,1.5681665,-17.85111,-63.733974,-9.1183023,-21.319975,-5.6161494,0.037816476,1
BrC#CCNC(=O)C(NC(=O)C)CC(=O)N,1,926,-5.6161213,1.5949814,-143.90274,-46.555145,-7.826355,-25.287424,-5.6161213,0.66014779,1
O=C(C(N)C)N1CC(N)(C(=O)O)C(CCCB(O)O)C1,1,351,-5.6145744,1.7018118,25.30847,-61.956116,-8.7487164,-24.638786,-5.6145744,0.95288086,1
Clc1c(SC)c2N(CC(=O)O)c3c(C(=O)c2cc1)ccc(C(C)(C)C)c3,1,676,-5.6135988,1.6754036,36.155235,-51.032242,-10.231312,-28.471087,-5.6135988,3.3843591,1
O=C1NC(N)=Nc2n(CCC(CO)CO)cnc12,1,490,-5.6129746,0.86490023,-124.91011,-67.519943,-8.7120218,-22.502491,-5.6129746,2.6008787,1
O=C(O)C1(N)C(CN(C)C)CCC(CCB(O)O)C1,1,720,-5.6128621,2.178946,-24.157124,-69.528702,-9.0412874,-26.560673,-5.6128621,0,1
Clc1c(C(F)(F)F)cc(S(=O)(=O)c2ccc(N3C(=S)NN=C3)cc2)cc1,1,705,-5.6126595,1.9314584,99.975311,-69.231613,-9.1056633,-23.134789,-5.6126595,0,1
Clc1cc(OC)c(O)c(C=NC23C(=CC)C(C=C(C)C2)CC=2NC(=O)C=CC3=2)c1,1,565,-5.6107402,1.3954273,-10.400812,-57.063179,-8.0912285,-27.654869,-5.6107402,0,1
C(C)n1c2c(c3c1cccc3)cc(-n1c(-c3ccccc3)cnn1)cc2,1,329,-5.6103859,1.6211165,74.02253,-73.874985,-8.8802242,-25.67601,-5.6103859,0.30295211,1
O=C1C(c2nnc(C)c(C3C(C(C)C)C3)c2)=CNC(=O)N1,1,789,-5.6070247,1.4286484,13.214938,-62.613815,-8.4886055,-26.27771,-5.6070247,3.1886017,1
Fc1cnc2c(NC(CO)(CCCC)C)nc(N)nc2c1,1,229,-5.6068678,1.0785073,-92.854355,-74.119019,-8.8962078,-25.111349,-5.6068678,1.944782,1
S(F)(F)(F)(F)(F)c1ccc(Nc2[n+]3c([nH]cc3)nc(C)c2)cc1,1,930,-5.6059318,1.7973349,-197.5788,-65.273476,-9.9895573,-25.976101,-5.6059318,1.7308121,1
O=C(OC(C[N+](C)(C)C)CC(=O)[O-])CC(O)CC,1,727,-5.6049132,1.2692536,-106.43246,-63.397915,-10.356581,-22.970461,-5.6049132,2.1543624,1
POC1C(O)C(O)C(OC2C(O)C(O)C(P)C(C(=O)O)O2)C(C(=O)O)O1,1,346,-5.6039081,1.2505783,90.045586,-76.06855,-8.8434896,-26.711391,-5.6039081,2.0680406,1
Fc1c(F)cc(C2CN(Cc3c(C)cncc3)C(=O)C2)cc1F,1,713,-5.603703,1.7559383,6.2249694,-79.458488,-10.182733,-21.378111,-5.603703,1.1766351,1
O=C1NN=C2N=C(CN3Cc4c(cccc4)C3)Nc3c2c1ccc3,1,595,-5.6034021,0.873851,42.773254,-89.74559,-9.3870821,-23.42453,-5.6034021,1.3702732,1
Brc1cc(NCC2C(O)CCC=C2)c2c([nH]nc2)c1,1,851,-5.6024294,2.8183043,42.784691,-77.225601,-9.5769835,-28.452026,-5.6024294,3.7957551,1
O=C1C(c2nnc(C)c(C3C(C(C)C)C3)c2)=CNC(=O)N1,1,789,-5.6021314,1.3867067,10.303928,-65.288452,-8.7386456,-29.235022,-5.6021314,3.1886017,1
O=C(N)C1=C([O-])C2(O)C(=O)C3=C(O)c4c(O)cccc4C(O)(C)C3C(O)C2C([N+](C)C)C1=O,1,210,-5.6019983,1.4598876,-36.686985,-94.683258,-11.534801,-23.734728,-5.6019983,0,1
